"","ID","NAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"17405","AT5G39350","PCMP-E16",0.180390747543997,2.52946653062757,0.84318746714164,0.427956273137914,0.499169302518989,-5.32737065033011
"13882","AT4G26570","ATCBL3",-3.14870069631647,43.5472609282041,-0.842946347417873,0.428082077567756,0.499281653201479,-5.32755483291971
"17198","AT5G33290","XGD1",0.915763796525378,9.43217866305181,0.842633011356478,0.428245600624745,0.499442885508396,-5.32779411712534
"11923","AT3G62100","IAA30",-0.144615690831154,0.871269177273132,-0.842383057867777,0.428376077903995,0.499565561303236,-5.32798494808252
"15344","AT5G04460",NA,-2.03923351762688,37.2535145909106,-0.841975692613394,0.428588786274971,0.499784113581805,-5.3282958622225
"8869","AT3G09410","AtPAE5",-1.80183617039331,28.5912919761722,-0.841844414377234,0.428657350197989,0.499834560876635,-5.32839603277499
"7463","AT2G39870",NA,-2.16059372091018,45.5571332317956,-0.841164292982236,0.429012689672563,0.500219376212479,-5.32891479606771
"16204","AT5G15460","MUB2",-0.839588473661742,9.75121587854848,-0.840080478121168,0.429579381439432,0.500850563710945,-5.32974079561043
"14444","AT4G33170","PCMP-H53",0.127509177359969,0.961993431380913,0.840026003952395,0.429607878384407,0.500854227431868,-5.32978228948199
"7555","AT2G40930","ATUBP5",-1.32525698915238,34.0099745792882,-0.839667386399795,0.429795514983126,0.501043411211371,-5.33005540153144
"3236","AT1G54120",NA,0.774802339806745,7.35934518216463,0.839066471913617,0.430110058356371,0.501380508248067,-5.33051283369145
"3901","AT1G65120",NA,0.121202279523248,1.00357732644605,0.838821372841888,0.430238400652731,0.501500523189594,-5.33069933563556
"2903","AT1G49470",NA,-0.933226194340751,9.58229170590373,-0.838417907511969,0.430449728720824,0.501717249300871,-5.33100624894323
"19748","ATMG00990","NAD3",-0.126680099373766,0.598631620713873,-0.837960809962252,0.430689238232295,0.501966795211562,-5.3313538194076
"12445","AT4G06598",NA,-0.808779858921069,14.0130337650815,-0.837817375825746,0.430764414375243,0.502024793012894,-5.33146285390556
"3241","AT1G54170","CID3",-1.53690619264534,50.5559707224114,-0.837649106412812,0.430852619063551,0.502097966903509,-5.33159074872107
"6005","AT2G21050","LAX2",-1.31398058571394,26.9506525391521,-0.837566356070976,0.430896000484441,0.502118900045402,-5.33165363650487
"748","AT1G09700","AtDRB1",-0.429291954828897,7.04481055119282,-0.836649693807776,0.431376764917775,0.502639210649046,-5.33234994486019
"12603","AT4G10590","UBP10",-0.819649199914167,13.7063182510622,-0.836592950876444,0.431406537653654,0.502639210649046,-5.33239302776177
"15526","AT5G06580","d-LDH",-1.1290928868821,28.8040266256744,-0.836569500096235,0.431418842591605,0.502639210649046,-5.33241083243731
"11372","AT3G54920","PMR6",10.4815477584483,157.086216528902,0.836474074097582,0.431468916479094,0.502667903758435,-5.33248327922841
"8313","AT3G02710",NA,-1.57342179358241,23.867212046943,-0.83642101713584,0.431496759415085,0.502670695611582,-5.33252355690661
"17978","AT5G46780",NA,0.66663511234641,7.77251978678705,0.836283893939436,0.431568724114018,0.502724883603509,-5.33262764332138
"7933","AT2G45430","AHL22",1.6495502091318,27.4920523916921,0.836219547946313,0.431602496998502,0.502734579026382,-5.3326764819412
"223","AT1G03650",NA,-0.115820543156347,1.06262267654498,-0.835744286911095,0.431852002875954,0.502995546274268,-5.33303711336679
"7398","AT2G39140","PDE328",1.94177651825939,21.4455176932425,0.835508310369702,0.431975925815155,0.50311021983094,-5.33321611395155
"6094","AT2G22270",NA,1.03754260249426,11.3305221459423,0.835355757777263,0.432056052248687,0.503173874314383,-5.33333181187292
"397","AT1G05650",NA,-0.28730063960095,1.05691791611917,-0.83449178704471,0.432510043080679,0.50367289931119,-5.33398674423532
"11941","AT3G62330",NA,-1.08331482860251,25.8166601835041,-0.83420926142721,0.43265857580018,0.503816169910207,-5.33420079650572
"17826","AT5G44700","EDA23",-0.656629118771875,7.48290336265371,-0.833790141386328,0.432878987685356,0.504013410511407,-5.33451823254824
"18146","AT5G48730",NA,-0.683340657470467,12.1371650233951,-0.833800611683728,0.432873480462878,0.504013410511407,-5.33451030401585
"13537","AT4G22250",NA,0.242676506850064,4.1167741448601,0.833242169160457,0.433167282864346,0.504319355555036,-5.33493306952144
"13693","AT4G24280","cpHsc70-1",9.91203317884929,308.24156202825,0.833111607290583,0.433235993349659,0.504369625921096,-5.33503187832093
"11005","AT3G50620",NA,0.74554365511979,4.55402817175962,0.832908147595602,0.433343083110969,0.504464568552895,-5.33518583157478
"15990","AT5G12930",NA,-0.561140249435278,6.94101068334021,-0.832841393138892,0.433378223026208,0.50447574647376,-5.33523633665846
"19673","AT5G67610","Nemp_B",-0.833274962614036,13.1426709091745,-0.832422166792104,0.433598952591163,0.504702946761288,-5.33555344178789
"15319","AT5G04160","UUAT1",1.93586198901626,17.600670701537,0.831799232433329,0.433927085929743,0.505055129357538,-5.33602439971859
"14055","AT4G28550",NA,0.849805054705131,11.6607863246461,0.831126169672889,0.43428182367343,0.505438233950683,-5.33653294298746
"5295","AT2G02510",NA,2.06433030398363,30.6005549420669,0.830915655995847,0.43439281735557,0.505537628964412,-5.3366919331058
"15005","AT4G39740","HCC2",-0.201397543211961,2.25370909901223,-0.830590468093967,0.43456431296019,0.505707419040683,-5.33693746813172
"2279","AT1G29940","NRPA2",1.44117513908946,28.812914359434,0.830311775272571,0.434711326674037,0.505848700937731,-5.33714783626718
"9822","AT3G20475","ATMSH5",0.159948924667091,0.893408896320152,0.829761245704886,0.435001841598928,0.506156940504519,-5.33756323312403
"16840","AT5G23580","ATCDPK9",0.758506179409701,13.8223094161129,0.829677423014449,0.435046087035985,0.506175172534452,-5.33762646161062
"17128","AT5G27690","AtHMP49",0.571003485630599,4.72735661470939,0.829634474518545,0.435068758452084,0.506175172534452,-5.33765885623042
"719","AT1G09380","UMAMIT25",-0.60489177587734,4.57755251466634,-0.829098922574448,0.435351533351528,0.506474333912019,-5.33806269372752
"14755","AT4G36860","DAR1",-1.47114683610928,43.4869575599315,-0.829038194772644,0.435383606285529,0.506481818418488,-5.33810847300926
"11090","AT3G51600","LTP5",-8.67000616838871,204.520648512477,-0.828729004507929,0.435546928901371,0.506641975828388,-5.33834151302004
"14682","AT4G35985",NA,-0.421295949405711,6.77361240930763,-0.828442409473327,0.435698355059734,0.506786659721039,-5.33855746127871
"19675","AT5G67630","ISE4",-1.11150218201564,15.7261916504366,-0.828396491945154,0.435722619656886,0.506786659721039,-5.33859205446104
"16568","AT5G19670",NA,-0.560290250106301,10.0978781498865,-0.828340958202985,0.435751967118452,0.506790954280712,-5.33863389024278
"12762","AT4G12850","FRF3",-0.243245864860267,1.45859057764445,-0.828208474861096,0.435821985186229,0.5068425465306,-5.33873368625275
"15459","AT5G05810","ATL43",-0.262825417106324,5.44655994763183,-0.826432975998985,0.436761117340783,0.507904816150575,-5.34006989912635
"8444","AT3G04240","SEC",3.10690077255465,107.265177087797,0.825978856246767,0.437001550307596,0.508154498750663,-5.34041129743696
"10921","AT3G49560","HP30",-2.25075741171311,59.9725891634411,-0.82400635817133,0.43804697765904,0.509340161085213,-5.34189245449093
"2915","AT1G49590","ZOP1",0.77421086666013,15.4587130822403,0.823662409032595,0.438229452945461,0.509522343348125,-5.34215043943903
"9386","AT3G15352","ATCOX17",0.20038031528463,1.99199567406723,0.822895125840877,0.438636713956662,0.509965843534807,-5.34272564499491
